5.6	0.000263641
5.61	0.000261123
5.62	0.000258628
5.63	0.000256155
5.64	0.000253705
5.65	0.000251274
5.66	0.000248545
5.67	0.000245842
5.68	0.000243165
5.69	0.000240514
5.7	0.000237884
5.71	0.000234839
5.72	0.000231825
5.73	0.000228842
5.74	0.00022589
5.75	0.000222976
5.76	0.000220788
5.77	0.000218621
5.78	0.000216474
5.79	0.000214346
5.8	0.000212238
5.81	0.000210148
5.82	0.000208078
5.83	0.000206026
5.84	0.000203993
5.85	0.000201974
5.86	0.000199517
5.87	0.000197084
5.88	0.000194675
5.89	0.00019229
